year,date,song_title,movie,composer,singer,lyricist,youtube_id,youtube_title,duration,official,verified,downloaded,download_path,view_count,error
2007,2007-01-01,Irava Pagala Video Song Poovellam Kettupar Tamil Movie Songs Suriya Jyothika Yuv,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Hclr7Hqzu_M,Irava Pagala Video Song | Poovellam Kettupar Tamil Movie Songs | Suriya | Jyothika | Yuvan,362.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Hclr7Hqzu_M_Irava Pagala Video Song  Poovellam Kettupar Tamil .%(ext)s,18510033,
2007,2007-01-01,Vel Ottraikkannale Video Song Yuvanshankar Raja Suriya Asin,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Wy-JHYQp7Qc,Vel - Ottraikkannale Video Song | Yuvanshankar Raja | Suriya | Asin,240.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Wy-JHYQp7Qc_Vel - Ottraikkannale Video Song  Yuvanshankar Raja.%(ext)s,14611142,
2007,2007-01-01,Minnalgal Koothadum Video Song Polladhavan Dhanush G.V. Prakash Sun Music,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,hOt7ypxF0Rc,Minnalgal Koothadum - Video Song | Polladhavan | Dhanush | G.V. Prakash | Sun Music,265.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/hOt7ypxF0Rc_Minnalgal Koothadum - Video Song  Polladhavan  Dha.%(ext)s,12903904,
2006,2006-01-01,"Ko Ennamo Yeadho Video Jiiva, Karthika Harris",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,fq6egtAzaQM,"Ko - Ennamo Yeadho Video | Jiiva, Karthika | Harris",317.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/fq6egtAzaQM_Ko - Ennamo Yeadho Video  Jiiva Karthika  Harris.%(ext)s,61679535,
2006,2006-01-01,Sivapathigaram Tamil Movie Songs Mannarkudi Kalakalakka Video Song Vishal Vidyas,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,z89w9c18uG8,Sivapathigaram Tamil Movie Songs | Mannarkudi Kalakalakka Video Song | Vishal | Vidyasagar,176.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/z89w9c18uG8_Sivapathigaram Tamil Movie Songs  Mannarkudi Kalak.%(ext)s,41023429,
2006,2006-01-01,Guru (Tamil) Mayya Mayya Video A.R. Rahman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,mCyC1LoFzTU,Guru (Tamil) - Mayya Mayya Video | A.R. Rahman,308.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/mCyC1LoFzTU_Guru Tamil - Mayya Mayya Video  AR Rahman.%(ext)s,29544583,
2006,2006-01-01,Vizhigalil Vizhigalil Song With Lyrics Dhanush Shreya Saran Thiruvilayadal Aramb,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,E8yFmY8uric,Vizhigalil Vizhigalil - Song With Lyrics | Dhanush | Shreya Saran | Thiruvilayadal Arambam | HD Song,297.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/E8yFmY8uric_Vizhigalil Vizhigalil - Song With Lyrics  Dhanush .%(ext)s,10547678,
2006,2006-01-01,Mobila Mobila Song With Lyrics D. Imman R. Madhavan Anushka Shetty Rendu HD Audi,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,C5moNxjz8Wc,Mobila Mobila - Song With Lyrics | D. Imman | R. Madhavan | Anushka Shetty | Rendu | HD Audio,296.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/C5moNxjz8Wc_Mobila Mobila - Song With Lyrics  D Imman  R Madha.%(ext)s,10432670,
2006,2006-01-01,"Mannarkudi Kalakalakka Audio Song Sivappathigaram Vishal, Mamtha Vidhyasagar",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Eqf6fL1MuKQ,"Mannarkudi Kalakalakka Audio Song | Sivappathigaram | Vishal, Mamtha | Vidhyasagar",263.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Eqf6fL1MuKQ_Mannarkudi Kalakalakka Audio Song  Sivappathigaram.%(ext)s,8538288,
2006,2006-01-01,குரு ஆருயிரே தமிழ் பாடல்வரிகள் எ ர் ரகுமான்,,,,,rojnUv1MagE,குரு - ஆருயிரே தமிழ் பாடல்வரிகள் | எ ர் ரகுமான்,290.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/rojnUv1MagE_கர - ஆரயர தமழ படலவரகள  எ ர ரகமன.%(ext)s,2197601,
2006,2006-01-01,Unnai Kandane Mudhal Murai உன்னை கண்டேனே Parijatham 2006 Video + 7.1 Surrounding,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,r5v6OV6tHS0,Unnai Kandane Mudhal Murai | உன்னை கண்டேனே | Parijatham 2006 | Video + 7.1 Surrounding 🔊 | Dharan,293.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/r5v6OV6tHS0_Unnai Kandane Mudhal Murai  உனன கணடன  Parijatham 2.%(ext)s,1563937,
2006,2006-01-01,Perunthil Nee Enakku with Lyrics Pori Jeeva Pooja Tamil Movie Songs,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,ppaBeRuZ8JU,Perunthil Nee Enakku with Lyrics | Pori | Jeeva | Pooja | Tamil Movie Songs,303.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/ppaBeRuZ8JU_Perunthil Nee Enakku with Lyrics  Pori  Jeeva  Poo.%(ext)s,1083755,
2006,2006-01-01,Mayya Mayya 8K 4K Video Song Guru (Tamil) A.R. Rahman Chinmayi,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,UFyLGow82Rw,Mayya Mayya 8K/4K Video Song | Guru (Tamil) | A.R. Rahman | Chinmayi,308.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/UFyLGow82Rw_Mayya Mayya 8K4K Video Song  Guru Tamil  AR Rahman.%(ext)s,541309,
2005,2005-01-01,Anniyan,Anniyan,A.R. Rahman,S. Janaki,Vairamuthu,xugIds3E5UI,Kannum Kannum Nokia - 4K Video Song | கண்ணும் கண்ணும் நோக்கியா | Anniyan | Vikram | Harris Jayaraj,332,Y,Y,Y,/home/vscode/code/research/tamil-music-history/songs/xugIds3E5UI_Kannum Kannum Nokia - 4K Video Song  கணணம கணணம நகக.%(ext)s,49134989,
2005,2005-01-01,Aaru Tamil Movie Soda Bottle Video Song Suriya Trisha Devi Sri Prasad Hari,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,VCSXvrOaxDs,Aaru Tamil Movie | Soda Bottle Video Song | Suriya | Trisha | Devi Sri Prasad | Hari,299.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/VCSXvrOaxDs_Aaru Tamil Movie  Soda Bottle Video Song  Suriya  .%(ext)s,16494797,
2005,2005-01-01,Aaru Tamil Movie Nenjam Ennum Video Song Suriya Trisha Devi Sri Prasad Hari,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,niBCtjtZohk,Aaru Tamil Movie | Nenjam Ennum Video Song | Suriya | Trisha | Devi Sri Prasad | Hari,242.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/niBCtjtZohk_Aaru Tamil Movie  Nenjam Ennum Video Song  Suriya .%(ext)s,16171886,
2005,2005-01-01,Aasal Tamil Movie Yea Dushyantha Song Ajith Kumar Sameera Reddy Bhavana Bharathw,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,8DYW9uBZzLs,Aasal Tamil Movie | Yea Dushyantha Song | Ajith Kumar | Sameera Reddy | Bhavana | Bharathwaj,214.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/8DYW9uBZzLs_Aasal Tamil Movie  Yea Dushyantha Song  Ajith Kuma.%(ext)s,15737698,
2005,2005-01-01,Pani Thulli Video Song Kanda Naal Mudhal Tamil Movie Prasanna Laila Yuvan Shanka,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,7q659O5d9AM,Pani Thulli Video Song | Kanda Naal Mudhal Tamil Movie | Prasanna | Laila | Yuvan Shankar Raja,306.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/7q659O5d9AM_Pani Thulli Video Song  Kanda Naal Mudhal Tamil Mo.%(ext)s,10719245,
2005,2005-01-01,Yuvan Shankar Raja Merke Merke Hd Video Song Kanda Naal Mudhal Tamil Movie Prasa,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,v2pfNAPmNck,Yuvan Shankar Raja - Merke Merke Hd Video Song | Kanda Naal Mudhal Tamil Movie | Prasanna | Laila,271.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/v2pfNAPmNck_Yuvan Shankar Raja - Merke Merke Hd Video Song  Ka.%(ext)s,8799799,
2005,2005-01-01,Eno Kangal Official Video Full HD Kalvanin Kadhali S.J.Surya Nayanthara Yuvan Sh,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Mb97sb-CIX0,Eno Kangal Official Video | Full HD | Kalvanin Kadhali | S.J.Surya | Nayanthara | Yuvan Shankar Raja,255.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Mb97sb-CIX0_Eno Kangal Official Video  Full HD  Kalvanin Kadha.%(ext)s,6075512,
2005,2005-01-01,Ullam Ketkume Tamil Movie Songs Ennai Pandhada Video Song Shaam Asin Laila Harri,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,fsjC3wLhJy4,Ullam Ketkume Tamil Movie Songs | Ennai Pandhada Video Song | Shaam | Asin | Laila | Harris Jayaraj,293.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/fsjC3wLhJy4_Ullam Ketkume Tamil Movie Songs  Ennai Pandhada Vi.%(ext)s,1607551,
2004,2004-01-01,Kannum Kannumthan Song Thirupaachi Tamil Movie Vijay Trisha Harish Raghavendra P,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,-BV8TPRfm64,Kannum Kannumthan Song - Thirupaachi Tamil Movie | Vijay | Trisha | Harish Raghavendra | Premji,349.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/-BV8TPRfm64_Kannum Kannumthan Song - Thirupaachi Tamil Movie  .%(ext)s,19069283,
2004,2004-01-01,Chellamae Tamil Movie Video Songs Kadhalikkum Aasai Song Vishal Reema Sen Bharat,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,dCfeZhdvnx8,Chellamae Tamil Movie Video Songs | Kadhalikkum Aasai Song | Vishal | Reema Sen | Bharath,284.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/dCfeZhdvnx8_Chellamae Tamil Movie Video Songs  Kadhalikkum Aas.%(ext)s,17996371,
2004,2004-01-01,Aayitha Ezhuthu Yaakkai Thiri Tamil Lyric Video A.R. Rahman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,stHk8B5mta4,Aayitha Ezhuthu - Yaakkai Thiri Tamil Lyric Video | A.R. Rahman,274.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/stHk8B5mta4_Aayitha Ezhuthu - Yaakkai Thiri Tamil Lyric Video .%(ext)s,15784622,
2004,2004-01-01,Aayitha Ezhuthu Sandai Kozhi Tamil Lyric Video A.R. Rahman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,dnDrd12ua8k,Aayitha Ezhuthu - Sandai Kozhi Tamil Lyric Video | A.R. Rahman,296.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/dnDrd12ua8k_Aayitha Ezhuthu - Sandai Kozhi Tamil Lyric Video  .%(ext)s,10901353,
2004,2004-01-01,Aayutha Ezhuthu Yaakkai Thiri Video A.R. Rahman Suriya,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,_BzjZqUL1fM,Aayutha Ezhuthu - Yaakkai Thiri  Video | A.R. Rahman | Suriya,254.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/_BzjZqUL1fM_Aayutha Ezhuthu - Yaakkai Thiri  Video  AR Rahman .%(ext)s,8744701,
2004,2004-01-01,Kannung Kannudhan Song Thiruppatchi Tamil Movie Vijay Trisha Mani Sharma Premji,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,SVSeLP48Al0,Kannung Kannudhan Song - Thiruppatchi Tamil Movie | Vijay | Trisha | Mani Sharma | Premji,359.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/SVSeLP48Al0_Kannung Kannudhan Song - Thiruppatchi Tamil Movie .%(ext)s,5691962,
2004,2004-01-01,"Malargale Song Pudhukottaiyilirundhu Saravanan Dhanush, Yuvan Shankar Raja",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,8fE3r0_NjiQ,"Malargale Song - Pudhukottaiyilirundhu Saravanan | Dhanush, Yuvan Shankar Raja",277.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/8fE3r0_NjiQ_Malargale Song - Pudhukottaiyilirundhu Saravanan  .%(ext)s,1964131,
2004,2004-01-01,Jana Tamil Movie Songs Thithi Thidavae Video Song Ajith Sneha Dhina Pyramid Glit,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,clq0jpwSLeY,Jana Tamil Movie Songs | Thithi Thidavae Video Song | Ajith | Sneha | Dhina | Pyramid Glitz Music,284.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/clq0jpwSLeY_Jana Tamil Movie Songs  Thithi Thidavae Video Song.%(ext)s,508089,
2003,2003-01-01,Thithikudhe Tamil Movie Songs HD Silendra Theepori Ondru Video Song Jeeva Sridev,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,x6hVeBGo-Ns,Thithikudhe Tamil Movie Songs HD | Silendra Theepori Ondru Video Song | Jeeva | Sridevi | Vidyasagar,325.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/x6hVeBGo-Ns_Thithikudhe Tamil Movie Songs HD  Silendra Theepor.%(ext)s,34211068,
2003,2003-01-01,Nee Varum Pothu Video Song Mazhai Tamil Movie Songs HD Shriya Jayam Ravi Devi Sr,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,DYz-vBurkEc,Nee Varum Pothu Video Song | Mazhai Tamil Movie Songs HD | Shriya | Jayam Ravi | Devi Sri Prasad,307.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/DYz-vBurkEc_Nee Varum Pothu Video Song  Mazhai Tamil Movie Son.%(ext)s,24647880,
2003,2003-01-01,Nee Thoongum Nearathil tamil Video Song Manasellam Srikanth Trisha Ilayaraja,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,8XHwrH9Br58,Nee Thoongum Nearathil | tamil Video Song | Manasellam | Srikanth | Trisha | Ilayaraja,270.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/8XHwrH9Br58_Nee Thoongum Nearathil  tamil Video Song  Manasell.%(ext)s,3985074,
2003,2003-01-01,Endhan Uyir Thozhiyae song Winner Tamil Movie Prasanth Kiran Vadivelu Yuvan Shan,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,m3wMORMr1qk,Endhan Uyir Thozhiyae song | Winner Tamil Movie | Prasanth | Kiran | Vadivelu | Yuvan Shankar Raja,275.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/m3wMORMr1qk_Endhan Uyir Thozhiyae song  Winner Tamil Movie  Pr.%(ext)s,2673592,
2003,2003-01-01,Azhagiya Asura (Lyric Video) Whistle Anitha Chandrasekar D. Imman Thamarai,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,7R6jzvwUkcc,Azhagiya Asura (Lyric Video) - Whistle | Anitha Chandrasekar | D. Imman | Thamarai,260.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/7R6jzvwUkcc_Azhagiya Asura Lyric Video - Whistle  Anitha Chand.%(ext)s,1570554,
2003,2003-01-01,Five Star Thiru Thiruda song,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,TFeCKQHKC_w,Five Star | Thiru Thiruda song,335.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/TFeCKQHKC_w_Five Star  Thiru Thiruda song.%(ext)s,679940,
2003,2003-01-01,Udhaya Udhaya Video Song Udhaya Tamil Movie Songs Vijay Simran Vivek Pyramid Mus,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,tmIKvkOLhR4,Udhaya Udhaya Video Song |Udhaya Tamil Movie Songs | Vijay| Simran| Vivek| Pyramid Music,348.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/tmIKvkOLhR4_Udhaya Udhaya Video Song Udhaya Tamil Movie Songs .%(ext)s,552419,
2003,2003-01-01,"Udhaya Udhaya Video Song Vijay, Simran A. R. Rahman Udhaya Tamil Movie Songs Rom",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,BEMXpgXaYPQ,"Udhaya Udhaya Video Song | Vijay, Simran | A. R. Rahman | Udhaya Tamil Movie Songs | Romantic Melody",366.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/BEMXpgXaYPQ_Udhaya Udhaya Video Song  Vijay Simran  A R Rahman.%(ext)s,162170,
2002,2002-01-01,Varushamellam Vasantham Movie Songs Enge Andha Vennila Song Manoj Kunal Anita Un,Varushamellam Vasantham,M.S. Viswanathan,S.P. Balasubrahmanyam,Kannadasan,knkNX-_Zp5w,Varushamellam Vasantham Movie Songs | Enge Andha Vennila Song | Manoj | Kunal | Anita | Unni Menon,328.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/knkNX-_Zp5w_Varushamellam Vasantham Movie Songs  Enge Andha Ve.%(ext)s,28551148,
2002,2002-01-01,Aagaya Suriyanai Full Video Song 4K Samurai Tamil Movie Songs Vikram Tamil Hits ,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,LAe6zwJojPg,Aagaya Suriyanai Full Video Song 4K | Samurai Tamil Movie Songs | Vikram | Tamil Hits 4K,341.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/LAe6zwJojPg_Aagaya Suriyanai Full Video Song 4K  Samurai Tamil.%(ext)s,14432819,
2002,2002-01-01,July Malargale 4K Video Song ஜூலை மலர்களே Bagavathi Vijay Reema Sen Deva,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,9xnBPs7nPek,July Malargale - 4K Video Song | ஜூலை மலர்களே | Bagavathi | Vijay | Reema Sen | Deva,292.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/9xnBPs7nPek_July Malargale - 4K Video Song  ஜல மலரகள  Bagavath.%(ext)s,7889662,
2002,2002-01-01,Apple Penne Neeyaaro Video Song Roja Kootam Tamil Movie Srikanth Bhumika Chawla ,Pudhu Vasantham,S.V. Venkatraman,P. Susheela,Kannadasan,ESaXJTCfCP4,Apple Penne Neeyaaro Video Song | Roja Kootam Tamil Movie | Srikanth | Bhumika Chawla | Bharathwaj,193.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/ESaXJTCfCP4_Apple Penne Neeyaaro Video Song  Roja Kootam Tamil.%(ext)s,5507722,
2002,2002-01-01,"Katrin Mozhi with Lyrics Mozhi Vidyasagar Vairamuthu Prithviraj, Jyothika HD Son",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,bXCIlynWzxw,"Katrin Mozhi with Lyrics | Mozhi | Vidyasagar | Vairamuthu | Prithviraj, Jyothika | HD Song",372.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/bXCIlynWzxw_Katrin Mozhi with Lyrics  Mozhi  Vidyasagar  Vaira.%(ext)s,2621566,
2002,2002-01-01,Unnai Ninaithu Tamil Movie Pombalainga Kadhal Video Song Suriya Sneha Sirpy Pyra,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,LwqbwL_8a3I,Unnai Ninaithu Tamil Movie | Pombalainga Kadhal Video Song | Suriya | Sneha | Sirpy | Pyramid Music,236.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/LwqbwL_8a3I_Unnai Ninaithu Tamil Movie  Pombalainga Kadhal Vid.%(ext)s,2188666,
2001,2001-01-01,"Pen Kiliye Pen Kiliye HD Video Songs # Sandhitha Velai # Tamil Songs # Karthik,R",Roja,A.R. Rahman,S.P. Balasubrahmanyam; K.S. Chithra,Vairamakrishnan,cVuZJTanBxI,"Pen Kiliye Pen Kiliye HD Video Songs # Sandhitha Velai # Tamil Songs # Karthik,Roja",291.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/cVuZJTanBxI_Pen Kiliye Pen Kiliye HD Video Songs  Sandhitha Ve.%(ext)s,64212985,
2001,2001-01-01,Melliname Song Shajahan Tamil Movie Vijay Richa Pallod Harish Raghavendra Mani S,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,vngkmkAjbmQ,Melliname Song - Shajahan Tamil Movie | Vijay | Richa Pallod | Harish Raghavendra | Mani Sharma,305.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/vngkmkAjbmQ_Melliname Song - Shajahan Tamil Movie  Vijay  Rich.%(ext)s,55747260,
2001,2001-01-01,Vizhamaley Video Song Student No.1 Tamil Movie Songs Sibi Raj Sherin Pyramid Mus,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Ptt0K0iYeF8,Vizhamaley Video Song |Student No.1 Tamil Movie Songs | Sibi Raj | Sherin | Pyramid Music,264.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Ptt0K0iYeF8_Vizhamaley Video Song Student No1 Tamil Movie Song.%(ext)s,14539496,
2001,2001-01-01,Vijay Hits Thendral Varum Full Video Song 4K Friends Movie Songs Vijay Devayani,Nallavanukku Nallavan,Ilaiyaraaja,S. Janaki,Vaali,d8X7WF06Q4E,Vijay Hits | Thendral Varum Full Video Song 4K | Friends Movie Songs | Vijay | Devayani,261.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/d8X7WF06Q4E_Vijay Hits  Thendral Varum Full Video Song 4K  Fri.%(ext)s,14005765,
2001,2001-01-01,Nee Illai Endral Video Song Dheena Tamil Movie Songs Ajith Laila Thala Ajith Son,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,rY6iSOMCzlQ,Nee Illai Endral Video Song | Dheena Tamil Movie Songs | Ajith | Laila | Thala Ajith Songs | Yuvan,323.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/rY6iSOMCzlQ_Nee Illai Endral Video Song  Dheena Tamil Movie So.%(ext)s,9893413,
2001,2001-01-01,Pudhu Malar Thottu Video Song Poovellam Un Vaasam Tamil Movie Ajith Jyothika Vid,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Dk585TIC8wE,Pudhu Malar Thottu Video Song | Poovellam Un Vaasam Tamil Movie | Ajith | Jyothika | Vidyasagar,283.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Dk585TIC8wE_Pudhu Malar Thottu Video Song  Poovellam Un Vaasam.%(ext)s,3368784,
2001,2001-01-01,Pongalukku Vangithanda Video Song Kalakalappu Tamil Movie Songs Napoleon Jaya Se,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Syudrp4bRbc,Pongalukku Vangithanda Video Song | Kalakalappu Tamil Movie Songs | Napoleon | Jaya Seal | Deva,270.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Syudrp4bRbc_Pongalukku Vangithanda Video Song  Kalakalappu Tam.%(ext)s,3365471,
2001,2001-01-01,"Kathal Website Ondru Lyrical Dheena Ajith, Laila Shankar Mahadevan, Harini, Timm",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,6xbpjETTegI,"Kathal Website Ondru - Lyrical | Dheena | Ajith, Laila | Shankar Mahadevan, Harini, Timmy|Tamil Hits",336.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/6xbpjETTegI_Kathal Website Ondru - Lyrical  Dheena  Ajith Lail.%(ext)s,1375731,
2001,2001-01-01,"Un Perai Sonnale Song with Lyrics Dumm Dumm Dumm Unnikrishanan Hits Madhavan, Jy",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,5OkDuF5JPts,"Un Perai Sonnale Song with Lyrics | Dumm Dumm Dumm | Unnikrishanan Hits | Madhavan, Jyothika",372.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/5OkDuF5JPts_Un Perai Sonnale Song with Lyrics  Dumm Dumm Dumm .%(ext)s,1292957,
2001,2001-01-01,Kanmunne Ethanai Nilavu Song with Lyrics Dhanush Yuvan Shankar Raja Timmy Pa. Vi,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,8YqwQ_eAmdk,Kanmunne Ethanai Nilavu Song with Lyrics | Dhanush | Yuvan Shankar Raja | Timmy | Pa. Vijay | Sherin,397.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/8YqwQ_eAmdk_Kanmunne Ethanai Nilavu Song with Lyrics  Dhanush .%(ext)s,1235125,
2001,2001-01-01,Manasukkul Oru Puyal Song with Lyrics Star A.R.Rahman Vairamuthu Tamil HD Audio,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,TT-M6w3DWnQ,Manasukkul Oru Puyal Song with Lyrics | Star | A.R.Rahman | Vairamuthu | Tamil | HD Audio,337.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/TT-M6w3DWnQ_Manasukkul Oru Puyal Song with Lyrics  Star  ARRah.%(ext)s,889822,
2001,2001-01-01,Vinothamanavale Video Song Lovely Tamil Movie Songs Karthik Malavika Deva Pyrami,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,P9jP7GM6ZDY,Vinothamanavale Video Song | Lovely Tamil Movie Songs | Karthik | Malavika | Deva | Pyramid Music,324.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/P9jP7GM6ZDY_Vinothamanavale Video Song  Lovely Tamil Movie Son.%(ext)s,610702,
2000,None-01-01,"Vaa Vaathi Full Video Song Vaathi Movie Dhanush, Samyuktha GV Prakash Kumar Venk",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,592mNGkpYig,"Vaa Vaathi Full Video Song | Vaathi Movie | Dhanush, Samyuktha | GV Prakash Kumar | Venky Atluri",195.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/592mNGkpYig_Vaa Vaathi Full Video Song  Vaathi Movie  Dhanush .%(ext)s,244752971,
2000,None-01-01,Velai Illa Pattadhaari #D25 #VIP Udhungada Sangu Full Video Song,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,RCXzH27eOIA,Velai Illa Pattadhaari #D25 #VIP - Udhungada Sangu | Full Video Song,197.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/RCXzH27eOIA_Velai Illa Pattadhaari D25 VIP - Udhungada Sangu  .%(ext)s,175670837,
2000,None-01-01,"Thaarame Thaarame Video Song Kadaram Kondan Abi Hassan, Akshara Haasan Sid Srira",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,gB1gPmtDohY,"Thaarame Thaarame Video Song | Kadaram Kondan | Abi Hassan, Akshara Haasan | Sid Sriram | Ghibran",180.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/gB1gPmtDohY_Thaarame Thaarame Video Song  Kadaram Kondan  Abi .%(ext)s,153492014,
